ZIP,Population_gt18_c,Laborer_c,Unemployment_c,Median_male_income,Median_female_income,Civilian_pop,Uninsured_c,Females_c,Commuters_c,Drive_alone_c,Carpooled_c,Pub_trans_c,Walked_c,Home_c,Travel_time,Median_income,Laborer_p,Unemployment_p,Uninsured_p,Females_p,Drive_alone_p,Carpooled_p,Pub_trans_p,Walked_p,Home_p,mpg_min,mpg_mean,mpg_max,mpg_std,curbwt_mean,mcycle_frac,hybrid_frac,mpd_std,mpd_max,mpd_min,mpd_mean,car_frac,truck_frac,suv_frac,msrp_std,msrp_max,msrp_mean,vehicles,msrp_min,gender_income_inequality
1095,11657.0,7592.0,463.0,84301.0,57269.0,14065.0,267.0,6261.0,6953.0,6058.0,434.0,14.0,44.0,345.0,23.8,90275.0,65.1,4.0,1.9,6261.0,87.1,6.2,0.2,0.6,5.0,0.0,18.9762398893,51.0,6.7907315606,3525.59067688,0.204874414645,1.07226479353,451.974747216,76535.0,0.0,28.0891940719,51.9423158791,9.83397190294,21.1153682418,10166.9590893,99000.0,24652.4851,37584.0,0.0,27032.0
1096,1798.0,1206.0,42.0,51350.0,43281.0,2220.0,33.0,954.0,1147.0,896.0,78.0,5.0,9.0,107.0,28.6,63036.0,67.1,2.3,1.5,954.0,78.1,6.8,0.4,0.8,9.3,0.0,19.0908740855,51.0,8.79939401445,3241.62495187,0.115517905275,3.15748941086,141.834757502,5993.77,0.0,31.0735656527,50.7123604159,21.7173661918,15.6334231806,8426.4720483,52000.0,21134.3858298,2597.0,0.0,8069.0
1097,71.0,62.0,12.0,,42727.0,83.0,12.0,49.0,50.0,41.0,0.0,0.0,0.0,0.0,,39583.0,87.3,16.9,14.5,49.0,82.0,0.0,0.0,0.0,0.0,0.0,20.5,30.0,6.29038675419,3146.66666667,0.0,0.0,28.914565158,151.56,0.0,19.861,60.0,20.0,20.0,7121.36174502,34000.0,19100.0,30.0,9000.0,
1098,973.0,665.0,39.0,51250.0,42371.0,1129.0,39.0,489.0,613.0,477.0,57.0,0.0,18.0,58.0,38.3,66406.0,68.3,4.0,3.5,489.0,77.8,9.3,0.0,2.9,9.5,0.0,18.9286516854,51.0,7.78772396863,3362.80898876,0.393258426966,1.29213483146,54.2694858311,1078.59,0.0,28.5488483146,49.4943820225,23.0898876404,16.6292134831,8125.8506089,74000.0,21481.4606742,1780.0,0.0,8879.0
1103,1979.0,1094.0,133.0,42750.0,21740.0,2302.0,163.0,1029.0,961.0,520.0,152.0,80.0,186.0,13.0,15.8,15778.0,55.3,6.7,7.1,1029.0,54.1,15.8,8.3,19.4,1.4,0.0,15.0369127517,47.0,10.0493275983,2953.22986577,0.0419463087248,0.167785234899,221.712832905,4812.48,0.0,49.171715604,44.8825503356,6.25,11.9966442953,15171.5108043,178000.0,20381.2919463,2384.0,0.0,21010.0
1104,17599.0,10327.0,1478.0,42792.0,31778.0,22574.0,1337.0,9402.0,8627.0,6516.0,1234.0,513.0,196.0,164.0,20.8,33408.0,58.7,8.4,5.9,9402.0,75.5,14.3,5.9,2.3,1.9,0.0,19.5549007634,51.0,6.49587299352,3347.8259542,0.27786259542,0.170992366412,119.940580448,15600.67,0.0,24.0579361832,56.827480916,9.89312977099,18.3022900763,8538.51163947,127000.0,21446.7175573,32750.0,0.0,11014.0
1105,8881.0,4335.0,903.0,26923.0,28656.0,12263.0,979.0,4555.0,3237.0,1997.0,283.0,639.0,203.0,80.0,20.6,18008.0,48.8,10.2,8.0,4555.0,61.7,8.7,19.7,6.3,2.5,0.0,19.442154084,47.0,6.62367137194,3281.03581551,0.0515331100232,0.257665550116,236.065961292,17577.67,0.0,29.0817997939,60.1262561196,7.21463540325,15.4985828395,9574.03278502,116000.0,21182.8137078,7762.0,0.0,-1733.0
1106,12856.0,8029.0,364.0,87232.0,60368.0,15895.0,223.0,6974.0,7458.0,6547.0,410.0,30.0,126.0,316.0,20.9,96995.0,62.5,2.8,1.4,6974.0,87.8,5.5,0.4,1.7,4.2,0.0,20.3134931855,51.0,5.56847101026,3585.90171351,0.144206299836,1.84075100379,44.1058442205,2600.89,0.0,23.4807812588,61.4149182831,3.87943222304,24.5942430583,11011.9186436,144000.0,27503.4213652,35366.0,0.0,26864.0
1107,7767.0,3906.0,805.0,32342.0,31711.0,11034.0,1050.0,4167.0,3023.0,1856.0,562.0,226.0,156.0,141.0,21.1,20484.0,50.3,10.4,9.5,4167.0,61.4,18.6,7.5,5.2,4.7,0.0,19.9548341567,38.0,5.53757211199,3435.08586215,0.0823335685721,0.176429075512,85.5502084124,4124.92,0.0,24.6506833686,56.3279228417,7.15125852741,20.1834862385,8027.68989776,79000.0,22439.8964949,8502.0,0.0,631.0
1108,19175.0,11623.0,2062.0,41183.0,41998.0,25493.0,1991.0,10132.0,9313.0,6899.0,1079.0,694.0,212.0,262.0,21.1,36590.0,60.6,10.8,7.8,10132.0,74.1,11.6,7.5,2.3,2.8,0.0,20.6664584429,51.0,5.35460065554,3415.55760126,0.190689110994,0.480010520779,132.343257283,15546.88,0.0,24.8528734876,62.3619147817,7.12782745923,19.5587848501,7955.20319846,159000.0,22637.000263,30416.0,0.0,-815.0
1109,24170.0,12479.0,2253.0,37873.0,33597.0,31384.0,2035.0,12766.0,9942.0,7215.0,1167.0,593.0,342.0,469.0,21.2,32174.0,51.6,9.3,6.5,12766.0,72.6,11.7,6.0,3.4,4.7,0.0,19.9063271326,50.0,5.33464146006,3494.72036602,0.168563000421,0.171573054,179.751233355,25728.48,0.0,24.1570949973,58.7080850039,8.50340136054,19.8482932996,8312.74768519,146000.0,23111.2214797,33222.0,0.0,4276.0
1118,11055.0,7246.0,526.0,50329.0,44212.0,13657.0,322.0,6223.0,6579.0,5502.0,654.0,98.0,76.0,237.0,23.2,61488.0,65.5,4.8,2.4,6223.0,83.6,9.9,1.5,1.2,3.6,0.0,20.747131065,51.0,5.52931516642,3413.86349909,0.157036440507,0.47513589692,252.738448336,27161.0,0.0,25.3963201127,63.0400644252,8.31487819609,20.4831890477,7628.50657029,90000.0,22783.9339642,24835.0,0.0,6117.0
1119,12142.0,6885.0,794.0,43069.0,35697.0,14897.0,785.0,6561.0,5890.0,5056.0,476.0,46.0,153.0,120.0,21.3,47551.0,56.7,6.5,5.3,6561.0,85.8,8.1,0.8,2.6,2.0,0.0,20.3223597443,47.0,5.52977581153,3438.20127828,0.213046565892,0.131885969362,70.8724115866,5448.4,0.0,22.2464502384,61.8697372426,9.70883635995,19.3263670488,7933.79522927,76000.0,22526.2757431,19714.0,0.0,7372.0
1128,2081.0,1529.0,120.0,57639.0,51667.0,2347.0,80.0,959.0,1396.0,1234.0,116.0,14.0,15.0,7.0,25.6,79500.0,73.5,5.8,3.4,959.0,88.4,8.3,1.0,1.1,0.5,0.0,20.5597785049,47.0,5.55153128865,3444.52554745,0.176189277624,0.251698968034,1124.53753862,70838.73,0.0,39.9365114523,62.9247420086,10.6720362447,18.7012333249,7429.177655,78000.0,22641.8323685,3973.0,0.0,5972.0
1129,5894.0,4197.0,449.0,47055.0,40886.0,7280.0,222.0,3302.0,3651.0,3272.0,193.0,46.0,59.0,63.0,22.9,60481.0,71.2,7.6,3.0,3302.0,89.6,5.3,1.3,1.6,1.7,0.0,20.2521643185,51.0,5.94808068619,3423.36615176,0.297063316924,0.339500933628,59.8856375924,2751.8,0.0,22.8506968257,60.6009166525,10.414191139,18.4773383127,7864.54133391,115000.0,22428.1955525,11782.0,0.0,6169.0
1151,6028.0,3644.0,463.0,42070.0,31519.0,8638.0,368.0,3311.0,3099.0,2600.0,194.0,133.0,105.0,51.0,21.1,32034.0,60.5,7.7,4.3,3311.0,83.9,6.3,4.3,3.4,1.6,0.0,19.5058385863,47.0,6.82461228163,3308.89738555,0.155006716958,0.113671592436,115.79015618,8381.1,0.0,25.1612782887,58.5202025421,10.7781337191,17.7017670766,8447.47022886,105000.0,21438.7723468,9677.0,0.0,10551.0
1199,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,12.0464135021,23.0,8.41318815693,2996.20253165,0.0,0.0,44.3028063473,277.2,0.0,35.1583544304,1.68776371308,2.95358649789,30.8016877637,11647.4208089,41000.0,16329.1139241,237.0,0.0,
1201,37437.0,23836.0,2482.0,47847.0,38492.0,45135.0,1476.0,20119.0,20932.0,16929.0,1943.0,185.0,1026.0,484.0,17.9,42620.0,63.7,6.6,3.3,20119.0,80.9,9.3,0.9,4.9,2.3,0.0,19.4976192909,58.0,6.78372709864,3437.83999183,0.485337692858,0.786757944212,138.944906102,26859.0,0.0,22.1570933892,53.149075304,14.020639624,21.3660978849,8743.35689756,168000.0,22686.1551037,97870.0,0.0,9355.0
1220,7108.0,4815.0,587.0,45747.0,33739.0,8657.0,467.0,3817.0,4140.0,3343.0,352.0,81.0,180.0,161.0,23.3,40283.0,67.7,8.3,5.4,3817.0,80.7,8.5,2.0,4.3,3.9,0.0,18.6999840332,51.0,7.03805847412,3432.81175156,0.436425568152,0.420458779073,115.894184377,13498.06,0.0,23.0210282612,45.4627707701,20.8260152217,23.7106817819,8403.65480473,122000.0,21855.766672,18789.0,0.0,12008.0
1222,723.0,618.0,15.0,50972.0,42438.0,875.0,25.0,363.0,603.0,437.0,53.0,34.0,0.0,71.0,21.5,54886.0,85.5,2.1,2.9,363.0,72.5,8.8,5.6,0.0,11.8,0.0,17.1185897436,36.0,7.32732316382,3512.60683761,0.0,0.0,111.135331522,2561.0,0.0,28.2893269231,37.9273504274,24.5726495726,16.3461538462,8805.76696456,67000.0,22526.7094017,936.0,0.0,8534.0
1223,2101.0,1345.0,143.0,50347.0,38125.0,2392.0,125.0,1059.0,1170.0,978.0,77.0,14.0,23.0,65.0,30.6,46384.0,64.0,6.8,5.2,1059.0,83.6,6.6,1.2,2.0,5.6,0.0,17.7483559842,57.0,7.68693959061,3485.0942569,0.021920210434,0.43840420868,84.8604861151,4000.0,0.0,27.2194147304,37.9658044717,27.0276194651,24.0026304253,8773.5776932,102000.0,22163.5247698,4562.0,0.0,12222.0
1224,191.0,179.0,20.0,41908.0,31893.0,291.0,0.0,80.0,159.0,143.0,16.0,0.0,0.0,0.0,22.6,87717.0,93.7,10.5,0.0,80.0,89.9,10.1,0.0,0.0,0.0,0.0,19.6949152542,29.0,6.3714184998,3654.23728814,0.0,1.69491525424,17.2460767407,84.5,0.0,15.3469491525,57.6271186441,11.8644067797,27.1186440678,13002.5174023,56000.0,28627.1186441,59.0,12000.0,10015.0
1225,2530.0,1784.0,90.0,50333.0,33800.0,3036.0,92.0,1312.0,1666.0,1407.0,128.0,41.0,35.0,43.0,22.1,49260.0,70.5,3.6,3.0,1312.0,84.5,7.7,2.5,2.1,2.6,0.0,17.4280067758,51.0,7.70101950796,3560.33314512,0.479954827781,0.508187464709,170.801305484,10768.55,0.0,26.2540542067,36.8153585545,28.6137775268,22.3743647657,9145.92944394,120000.0,22497.741389,7084.0,0.0,16533.0
1226,5697.0,3861.0,329.0,49625.0,40507.0,6910.0,81.0,2855.0,3458.0,2786.0,421.0,0.0,68.0,139.0,18.5,51563.0,67.8,5.8,1.2,2855.0,80.6,12.2,0.0,2.0,4.0,0.0,19.2582631,51.0,6.91630177183,3477.39098571,0.461707585196,1.04067423965,83.8177380167,8040.0,0.0,21.8826844998,48.845731037,18.0285818981,23.2026383291,8590.89045046,71000.0,22754.1956761,13645.0,0.0,9118.0
1229,110.0,97.0,17.0,64375.0,34722.0,170.0,0.0,74.0,80.0,76.0,0.0,0.0,0.0,4.0,27.6,68958.0,88.2,15.5,0.0,74.0,95.0,0.0,0.0,0.0,5.0,0.0,22.6533333333,47.0,9.71136605379,3549.33333333,0.0,9.33333333333,21.2901601329,71.68,0.0,24.5624,58.6666666667,25.3333333333,14.6666666667,6123.35655466,51000.0,21933.3333333,75.0,7000.0,29653.0
1230,7449.0,4715.0,239.0,54620.0,36760.0,8123.0,429.0,3808.0,4422.0,3193.0,456.0,65.0,159.0,401.0,20.9,52305.0,63.3,3.2,5.3,3808.0,72.2,10.3,1.5,3.6,9.1,0.0,18.8508807866,51.0,7.98357106011,3452.08930766,0.204834084392,2.06199644954,65.3585038778,3508.41,0.0,24.529583504,49.5493650143,16.2979653148,19.9508398197,9508.54644332,150000.0,23244.3670627,14646.0,0.0,17860.0
1235,2324.0,1630.0,139.0,54034.0,35556.0,2867.0,147.0,1104.0,1467.0,1308.0,141.0,0.0,0.0,16.0,25.6,62446.0,70.1,6.0,5.1,1104.0,89.2,9.6,0.0,0.0,1.1,0.0,15.0318055782,47.0,8.81651644013,3232.11547871,0.440384929049,0.424074376121,89.2793931263,3537.08,0.0,25.596077312,28.2988093296,26.3741640842,23.8623389333,11217.5115412,66000.0,20240.4175502,6131.0,0.0,18478.0
1236,1151.0,830.0,115.0,56563.0,35000.0,1384.0,56.0,696.0,701.0,608.0,26.0,0.0,20.0,47.0,23.8,52083.0,72.1,10.0,4.0,696.0,86.7,3.7,0.0,2.9,6.7,0.0,20.4532835024,51.0,8.20738678346,3375.65403097,0.213561131874,2.50934329952,51.1814083109,1444.23,0.0,24.121126535,57.0208222104,16.2306460224,17.7789642285,7875.14933257,53000.0,22143.0859584,1873.0,0.0,21563.0
1237,2121.0,1516.0,134.0,54107.0,46438.0,2582.0,76.0,1007.0,1371.0,1194.0,64.0,4.0,40.0,51.0,21.6,66136.0,71.5,6.3,2.9,1007.0,87.1,4.7,0.3,2.9,3.7,0.0,17.1889915319,57.0,8.15333779294,3506.107262,0.218116499872,1.43700282268,91.9411091161,4262.47,0.0,25.1889235309,36.476777008,25.0705671029,23.0177059276,9655.52969597,87000.0,22738.388504,7794.0,0.0,7669.0
1238,5353.0,3686.0,368.0,49637.0,36280.0,6094.0,182.0,2837.0,3215.0,2529.0,329.0,33.0,128.0,154.0,17.9,54155.0,68.9,6.9,3.0,2837.0,78.7,10.2,1.0,4.0,4.8,0.0,18.1995902608,51.0,7.49646324736,3459.48309826,0.133953195178,0.748561973052,88.4319965974,5425.67,0.0,25.1406737058,44.3700260027,21.7870932157,20.6918288551,9274.58057894,88000.0,22495.1540462,12691.0,0.0,13357.0
1240,3649.0,1852.0,233.0,52567.0,52614.0,4240.0,311.0,1968.0,1601.0,1081.0,186.0,0.0,74.0,235.0,16.3,51154.0,50.8,6.4,7.3,1968.0,67.5,11.6,0.0,4.6,14.7,0.0,19.855463502,51.0,7.61080506612,3419.62606359,0.0559785042544,2.84370801612,48.5353364544,2737.32,0.0,22.6491715181,58.0497089118,12.3376623377,18.9767129422,9289.72181191,88000.0,23827.0264219,8932.0,0.0,-47.0
1242,292.0,162.0,0.0,56199.0,,569.0,0.0,116.0,150.0,91.0,3.0,0.0,1.0,55.0,,113846.0,55.5,0.0,0.0,116.0,60.7,2.0,0.0,0.7,36.7,0.0,14.20609319,31.0,9.76981936101,3210.39426523,0.0,0.358422939068,40.8313661441,630.31,0.0,21.7516487455,32.6164874552,24.5519713262,13.7992831541,11589.9607954,60000.0,20765.2329749,558.0,0.0,
1243,237.0,160.0,9.0,54028.0,35750.0,267.0,10.0,102.0,145.0,125.0,3.0,0.0,11.0,6.0,39.8,82778.0,67.5,3.8,3.7,102.0,86.2,2.1,0.0,7.6,4.1,0.0,17.2091633466,51.0,6.98401909017,3638.04780876,0.0,0.398406374502,357.428819278,7992.48,0.0,41.6730278884,30.8764940239,36.2549800797,22.5099601594,8380.5795412,64000.0,22262.9482072,502.0,0.0,18278.0
1244,116.0,59.0,0.0,,26806.0,117.0,12.0,68.0,59.0,56.0,0.0,3.0,0.0,0.0,79.7,29444.0,50.9,0.0,10.3,68.0,94.9,0.0,5.1,0.0,0.0,0.0,17.0661157025,34.0,8.1356614239,3208.26446281,0.0,0.826446280992,57.9541339399,793.5,0.0,21.8387603306,45.1790633609,25.8953168044,13.2231404959,10368.112415,63000.0,21749.3112948,363.0,0.0,
1245,699.0,353.0,36.0,49375.0,51000.0,821.0,28.0,305.0,308.0,248.0,9.0,3.0,14.0,30.0,22.6,53333.0,50.5,5.2,3.4,305.0,80.5,2.9,1.0,4.5,9.7,0.0,18.522745411,51.0,8.53112145918,3392.97685555,0.0798084596967,2.79329608939,33.8633004328,571.76,0.0,22.1166081405,55.4668794892,14.8443735036,17.637669593,10273.3755997,90000.0,23650.4389465,1253.0,0.0,-1625.0
1247,13623.0,8034.0,774.0,40120.0,36598.0,16038.0,716.0,6890.0,7124.0,5514.0,787.0,115.0,570.0,97.0,22.2,39214.0,59.0,5.7,4.5,6890.0,77.4,11.0,1.6,8.0,1.4,0.0,18.9487046296,51.0,7.00642067174,3435.21849231,0.811635608077,0.409064346471,532.89345376,92601.0,0.0,24.2641883644,45.6041815467,19.4370495422,23.355626258,8049.25729393,127000.0,21625.7385884,30802.0,0.0,3522.0
1253,524.0,294.0,23.0,45833.0,45694.0,623.0,27.0,257.0,249.0,183.0,33.0,3.0,8.0,22.0,28.4,58750.0,56.1,4.4,4.3,257.0,73.5,13.3,1.2,3.2,8.8,0.0,16.1748053786,36.0,8.33291976142,3490.79971691,0.070771408351,1.06157112527,33.096058424,357.04,0.0,23.7165605096,37.2257607926,31.7763623496,14.6496815287,9334.27440456,57000.0,21944.7983015,1413.0,0.0,139.0
1254,984.0,577.0,30.0,72000.0,41484.0,1118.0,18.0,516.0,541.0,424.0,65.0,3.0,4.0,39.0,24.9,94766.0,58.6,3.0,1.6,516.0,78.4,12.0,0.6,0.7,7.2,0.0,18.3956372968,57.0,7.64311564292,3515.91103507,0.0,1.06928999145,66.9941973984,2107.86,0.0,25.6456116339,49.6578272027,19.0761334474,19.6749358426,9886.93868127,87000.0,24521.8135158,2338.0,0.0,30516.0
1255,754.0,475.0,31.0,53839.0,38542.0,839.0,29.0,379.0,434.0,379.0,14.0,2.0,1.0,25.0,37.7,62708.0,63.0,4.1,3.5,379.0,87.3,3.2,0.5,0.2,5.8,0.0,17.230620155,51.0,8.92739940513,3467.34496124,0.0,2.61627906977,41.2873533293,858.41,0.0,23.8809689922,34.6899224806,27.0348837209,25.7751937984,10475.2144738,171000.0,22817.8294574,1032.0,0.0,15297.0
1256,548.0,376.0,14.0,51563.0,37361.0,663.0,10.0,230.0,362.0,277.0,52.0,0.0,13.0,14.0,34.3,57000.0,68.6,2.6,1.5,230.0,76.5,14.4,0.0,3.6,3.9,0.0,15.374282434,51.0,8.13845589061,3519.17336395,0.114810562572,0.688863375431,51.9120839138,1134.62,0.0,22.72347876,28.2433983927,39.3800229621,17.4512055109,9729.88692394,50000.0,21901.2629162,871.0,0.0,14202.0
1257,1732.0,1116.0,41.0,50893.0,41597.0,2072.0,101.0,865.0,1075.0,906.0,0.0,19.0,37.0,89.0,23.2,65080.0,64.4,2.4,4.9,865.0,84.3,0.0,1.8,3.4,8.3,0.0,16.2099555556,51.0,8.92384249529,3381.52888889,0.106666666667,1.61777777778,381.068619226,21861.0,0.0,33.3508657778,39.3066666667,22.9511111111,15.1644444444,10477.261091,93000.0,22095.8222222,5625.0,0.0,9296.0
1258,304.0,207.0,4.0,57500.0,34432.0,321.0,20.0,167.0,197.0,104.0,28.0,5.0,5.0,49.0,22.1,62981.0,68.1,1.3,6.2,167.0,52.8,14.2,2.5,2.5,24.9,0.0,18.4097421203,51.0,8.08643394727,3345.77363897,0.0,2.29226361032,269.362274832,10000.0,0.0,29.2713753582,47.7793696275,14.2550143266,23.8538681948,10184.0037955,67000.0,23434.0974212,1396.0,0.0,23068.0
1259,482.0,329.0,32.0,68571.0,70398.0,564.0,48.0,225.0,297.0,243.0,20.0,3.0,3.0,26.0,30.1,67500.0,68.3,6.6,8.5,225.0,81.8,6.7,1.0,1.0,8.8,0.0,14.822122571,50.0,9.73033350398,3411.36023916,0.0,1.94319880419,290.326853031,7130.41,0.0,36.6026158445,29.2974588939,26.6068759342,20.7772795217,11260.7284994,47000.0,21623.3183857,669.0,0.0,-1827.0
1260,146.0,91.0,10.0,43750.0,,157.0,0.0,37.0,81.0,70.0,0.0,0.0,11.0,0.0,,70833.0,62.3,6.8,0.0,37.0,86.4,0.0,0.0,13.6,0.0,0.0,14.4973262032,29.0,9.57841117066,3026.73796791,0.0,0.0,38.2873491735,405.98,0.0,18.0982887701,33.1550802139,28.8770053476,12.8342245989,11996.8202522,73000.0,19850.2673797,187.0,0.0,
1262,985.0,478.0,23.0,53611.0,30610.0,1133.0,56.0,549.0,455.0,332.0,0.0,31.0,39.0,0.0,20.6,33000.0,48.5,2.3,4.9,549.0,73.0,0.0,6.8,8.6,0.0,0.0,18.7131656321,51.0,7.82241958592,3437.76543613,0.0980071871937,2.45017967984,36.5291578484,987.21,0.0,21.4769127736,53.5772623326,14.9297615158,19.046063378,10162.7198275,79000.0,24302.1888272,3061.0,0.0,23001.0
1264,134.0,79.0,3.0,46875.0,42813.0,143.0,7.0,76.0,70.0,42.0,16.0,1.0,4.0,5.0,20.6,71875.0,59.0,2.2,4.9,76.0,60.0,22.9,1.4,5.7,7.1,0.0,18.4620253165,33.0,5.54477998584,3782.91139241,0.316455696203,3.16455696203,33.6570955538,425.52,0.0,21.5691139241,46.835443038,25.9493670886,19.6202531646,7340.46724077,55000.0,24943.0379747,316.0,0.0,4062.0
1266,1376.0,862.0,42.0,65250.0,40511.0,1600.0,57.0,776.0,807.0,602.0,29.0,36.0,52.0,65.0,24.5,69769.0,62.6,3.1,3.6,776.0,74.6,3.6,4.5,6.4,8.1,0.0,18.6622790523,57.0,8.55783507844,3434.03535164,0.0376081233546,3.2342986085,44.4905904314,1233.74,0.0,23.8675517112,47.4990597969,20.3459947349,19.7442647612,10589.9127218,148000.0,23393.7570515,2659.0,0.0,24739.0
1267,6978.0,3481.0,241.0,77031.0,44137.0,7712.0,66.0,3935.0,3176.0,2075.0,251.0,0.0,544.0,176.0,16.1,73042.0,49.9,3.5,0.9,3935.0,65.3,7.9,0.0,17.1,5.5,0.0,20.1784198498,51.0,8.29898002653,3346.91478942,0.293829578844,3.72184133203,94.5843091474,6711.36,0.0,22.7974159321,57.5171400588,10.5370551747,19.0417890957,8873.66514343,90000.0,23029.3829579,12252.0,0.0,32894.0
1270,611.0,414.0,10.0,65000.0,39583.0,776.0,26.0,314.0,397.0,350.0,21.0,0.0,4.0,22.0,29.1,74500.0,67.8,1.6,3.4,314.0,88.2,5.3,0.0,1.0,5.5,0.0,16.5475792988,36.0,7.47017394243,3570.78464107,0.0,0.751252086811,117.282125346,2302.81,0.0,30.3645993322,29.7996661102,32.5542570952,21.285475793,9172.07982319,47000.0,22959.933222,1198.0,0.0,25417.0
1301,14839.0,9912.0,840.0,42139.0,35385.0,17315.0,812.0,7763.0,8918.0,7006.0,603.0,70.0,660.0,307.0,22.1,48442.0,66.8,5.7,4.7,7763.0,78.6,6.8,0.8,7.4,3.4,0.0,20.2977332912,51.0,7.24706347573,3282.71179029,0.775005466339,1.07383202546,110.382050523,16634.22,0.0,24.7319724982,57.4427249095,16.0103010131,14.9048856928,8034.59063022,96000.0,20985.4230947,41161.0,0.0,6754.0
1330,1229.0,973.0,69.0,48889.0,45129.0,1437.0,47.0,701.0,897.0,701.0,46.0,6.0,35.0,99.0,32.5,70870.0,79.2,5.6,3.3,701.0,78.1,5.1,0.7,3.9,11.0,0.0,20.3096015676,51.0,8.16760274706,3329.55584585,0.522534291313,1.99216198563,40.7377100178,688.6,0.0,27.7758458524,53.2984977139,23.2527759634,16.1332462443,7855.78500879,90000.0,21623.7753103,3062.0,0.0,3760.0
1331,10596.0,6898.0,853.0,51786.0,37423.0,13345.0,663.0,5353.0,5916.0,4851.0,594.0,37.0,81.0,317.0,28.0,51488.0,65.1,8.1,5.0,5353.0,82.0,10.0,0.6,1.4,5.4,0.0,18.5446321271,51.0,7.43293012458,3365.05875284,0.991454132728,0.280411269862,237.55125235,31992.25,0.0,29.986044532,50.3505140873,20.4666844706,15.4660168247,8645.52662353,95000.0,21130.558152,29956.0,0.0,14363.0
1337,2104.0,1454.0,110.0,46339.0,39079.0,2528.0,159.0,1065.0,1317.0,1156.0,64.0,0.0,26.0,69.0,21.0,49659.0,69.1,5.2,6.3,1065.0,87.8,4.9,0.0,2.0,5.2,0.0,18.0814447592,51.0,8.12841012347,3447.16713881,0.661000944287,0.42492917847,58.9811262103,2028.66,0.0,25.3928045326,45.0661000944,27.6912181303,12.9367327668,9115.783376,69000.0,21515.8168083,4236.0,0.0,7260.0
1338,169.0,153.0,4.0,62917.0,53333.0,231.0,5.0,77.0,145.0,80.0,16.0,0.0,0.0,49.0,31.2,91250.0,90.5,2.4,2.2,77.0,55.2,11.0,0.0,0.0,33.8,0.0,19.6460817717,51.0,7.93419070666,3326.53321976,0.425894378194,1.19250425894,39.5365061371,1003.72,0.0,24.0446720613,47.6149914821,25.3833049404,16.5247018739,7569.4194689,60000.0,21003.407155,2348.0,0.0,9584.0
1339,1362.0,866.0,89.0,43750.0,37813.0,1582.0,54.0,702.0,737.0,535.0,114.0,0.0,47.0,39.0,34.6,49271.0,63.6,6.5,3.4,702.0,72.6,15.5,0.0,6.4,5.3,0.0,18.0583475298,51.0,8.25346775806,3392.58943782,1.06473594549,0.553662691652,424.307930342,20001.0,0.0,35.9908517888,42.6746166951,29.471890971,17.3339011925,8730.14678083,55000.0,21055.7921635,2348.0,0.0,5937.0
1340,1391.0,1027.0,81.0,43917.0,37639.0,1671.0,133.0,653.0,933.0,732.0,102.0,0.0,38.0,48.0,30.9,54632.0,73.8,5.8,8.0,653.0,78.5,10.9,0.0,4.1,5.1,0.0,18.1518723994,51.0,7.85048188744,3379.16088766,1.10957004161,0.416088765603,53.4300979611,1431.34,0.0,26.0426907074,40.7073509015,28.814147018,19.278779473,8266.41830146,52000.0,20778.0859917,2884.0,0.0,6278.0
1341,1502.0,1118.0,85.0,52670.0,41786.0,1776.0,60.0,766.0,997.0,814.0,102.0,0.0,19.0,48.0,28.5,76818.0,74.4,5.7,3.4,766.0,81.6,10.2,0.0,1.9,4.8,0.0,20.220767072,51.0,7.89939266823,3407.9825382,0.0,2.40099781727,68.6668223227,2062.0,0.0,30.3421328344,49.5478640474,22.076707203,21.5466167758,7427.67394961,55000.0,22522.6067976,3207.0,0.0,10884.0
1342,1184.0,922.0,16.0,51806.0,55781.0,1481.0,116.0,656.0,891.0,532.0,58.0,0.0,212.0,58.0,16.5,96622.0,77.9,1.4,7.8,656.0,59.7,6.5,0.0,23.8,6.5,0.0,18.4125745755,51.0,9.30540132298,3408.9490592,0.321248279027,3.48783845801,122.513603083,4777.5,0.0,28.3069573199,44.6994033961,21.0188159706,17.5768701239,9559.71878542,100000.0,22538.3203304,2179.0,0.0,-3975.0
1343,71.0,43.0,0.0,83750.0,11827.0,85.0,3.0,39.0,43.0,36.0,0.0,0.0,0.0,7.0,44.7,47083.0,60.6,0.0,3.5,39.0,83.7,0.0,0.0,0.0,16.3,0.0,15.78,27.0,8.40624160723,3418.0,12.0,0.0,38.045926245,246.25,0.0,17.4132,22.0,28.0,36.0,10749.4660522,43000.0,21000.0,50.0,0.0,71923.0
1344,1157.0,823.0,109.0,41932.0,33512.0,1471.0,56.0,564.0,702.0,618.0,50.0,8.0,0.0,20.0,25.2,53182.0,71.1,9.4,3.8,564.0,88.0,7.1,1.1,0.0,2.8,0.0,19.1415187377,37.0,6.88987245442,3489.15187377,0.197238658777,0.246548323471,81.4409008479,1912.56,0.0,29.2698915187,44.7238658777,29.7337278107,14.1518737673,7795.89935738,46000.0,21604.0433925,2028.0,0.0,8420.0
